Date,Country,City,Specie,count,min,max,median,variance
2021-02-16,Nigeria,Abuja,pm25,0,21.700000762939453,34.400001525878906,28.299999237060547,15.791476336969538
2021-02-17,Nigeria,Abuja,pm25,0,28.700000762939453,185.0,43.650001525878906,2284.343253015555
2021-02-18,Nigeria,Abuja,pm25,0,110.19999694824219,263.0,149.3000030517578,2047.4458138878108
2021-02-19,Nigeria,Abuja,pm25,0,123.80000305175781,491.8999938964844,206.89999389648438,19054.117188067175
2021-02-21,Nigeria,Abuja,pm25,0,124.5999984741211,246.89999389648438,140.1999969482422,1484.5178880007588
2021-02-22,Nigeria,Abuja,pm25,0,76.0999984741211,196.1999969482422,98.1500015258789,1052.8540104384447
2021-02-23,Nigeria,Abuja,pm25,0,41.29999923706055,162.1999969482422,77.19999694824219,1388.219920763062
2021-02-24,Nigeria,Abuja,pm25,0,39.900001525878906,106.5999984741211,52.29999923706055,401.10817308459445
2021-02-25,Nigeria,Abuja,pm25,0,88.19999694824219,171.6999969482422,130.3000030517578,520.8042699927464
2021-02-26,Nigeria,Abuja,pm25,0,167.1999969482422,195.39999389648438,175.3000030517578,102.99732632894666
2021-02-27,Nigeria,Abuja,pm25,0,151.3000030517578,203.1999969482422,168.10000610351562,492.84918003542407
2021-03-01,Nigeria,Abuja,pm25,0,30.700000762939453,173.1999969482422,36.54999923706055,1355.5918679684546
2021-03-02,Nigeria,Abuja,pm25,0,47.20000076293945,258.5,94.19999694824219,4773.116601279529
2021-03-03,Nigeria,Abuja,pm25,0,92.4000015258789,100.19999694824219,96.30000305175781,30.419999353262256
2021-03-04,Nigeria,Abuja,pm25,0,34.5,94.80000305175781,48.599998474121094,308.07397776401194
2021-03-05,Nigeria,Abuja,pm25,0,53.900001525878906,226.3000030517578,79.9000015258789,1919.17617473664
2021-03-06,Nigeria,Abuja,pm25,0,60.29999923706055,189.0,101.5999984741211,1085.7302031949075
2021-03-07,Nigeria,Abuja,pm25,0,72.9000015258789,218.6999969482422,96.0,1367.951220229501
2021-03-08,Nigeria,Abuja,pm25,0,38.400001525878906,183.8000030517578,71.5999984741211,1078.366645311995
2021-03-09,Nigeria,Abuja,pm25,0,52.400001525878906,112.4000015258789,77.80000305175781,370.50544481567704
2021-03-10,Nigeria,Abuja,pm25,0,65.0,86.80000305175781,67.0999984741211,85.96300439240076
2021-03-11,Nigeria,Abuja,pm25,0,40.400001525878906,51.5,46.29999923706055,17.32267813711951
2021-03-12,Nigeria,Abuja,pm25,0,19.600000381469727,76.5,51.400001525878906,271.1675857333612
2021-03-13,Nigeria,Abuja,pm25,0,35.099998474121094,116.5,60.20000076293945,634.8983501850162
2021-03-14,Nigeria,Abuja,pm25,0,53.0,146.39999389648438,64.5999984741211,617.8026706262026
2021-03-17,Nigeria,Abuja,pm25,0,55.099998474121094,152.60000610351562,80.9000015258789,800.3373178249603
2021-03-18,Nigeria,Abuja,pm25,0,23.399999618530273,166.8000030517578,91.30000305175781,992.0011581052713
2021-03-19,Nigeria,Abuja,pm25,0,56.0,97.5999984741211,68.44999694824219,157.68955789870324
2021-03-20,Nigeria,Abuja,pm25,0,63.599998474121094,91.0999984741211,67.6500015258789,83.76733382421753
2021-03-22,Nigeria,Abuja,pm25,0,35.400001525878906,130.0,39.70000076293945,844.2319466285735
2021-03-23,Nigeria,Abuja,pm25,0,26.0,104.0999984741211,62.0,361.18325078859925
2021-03-24,Nigeria,Abuja,pm25,0,30.0,80.80000305175781,41.79999923706055,269.15402423683554
2021-03-25,Nigeria,Abuja,pm25,0,25.0,74.0,48.04999923706055,255.488750378413
2021-03-26,Nigeria,Abuja,pm25,0,43.0,115.30000305175781,69.0,424.4085026675748
2021-03-27,Nigeria,Abuja,pm25,0,90.69999694824219,464.70001220703125,134.35000610351562,7746.924836665625
2021-03-28,Nigeria,Abuja,pm25,0,154.3000030517578,556.4000244140625,358.3999938964844,20527.833186328644
2021-03-29,Nigeria,Abuja,pm25,0,201.39999389648438,475.5,251.9499969482422,4446.037265623512
2021-03-30,Nigeria,Abuja,pm25,0,244.10000610351562,473.29998779296875,315.20001220703125,4295.62372908002
2021-03-31,Nigeria,Abuja,pm25,0,218.89999389648438,377.20001220703125,272.3999938964844,1992.8688435944641
2021-04-01,Nigeria,Abuja,pm25,0,88.5,196.39999389648438,153.60000610351562,1291.996657155818
2021-04-02,Nigeria,Abuja,pm25,0,93.30000305175781,98.80000305175781,96.05000305175781,15.124999250485644
2021-04-03,Nigeria,Abuja,pm25,0,44.29999923706055,150.0,69.0,1267.8662163103581
2021-04-04,Nigeria,Abuja,pm25,0,104.0999984741211,136.5,121.19999694824219,128.28903917479693
2021-04-05,Nigeria,Abuja,pm25,0,90.4000015258789,135.8000030517578,103.30000305175781,148.0614826524552
2021-04-06,Nigeria,Abuja,pm25,0,50.900001525878906,130.1999969482422,100.69999694824219,461.176050987342
2021-04-07,Nigeria,Abuja,pm25,0,49.0,112.5,68.5999984741211,323.16249107840486
2021-04-08,Nigeria,Abuja,pm25,0,54.79999923706055,152.5,89.0,626.4034511712962
2021-04-09,Nigeria,Abuja,pm25,0,56.400001525878906,121.4000015258789,72.0999984741211,387.51820256236533
2021-04-10,Nigeria,Abuja,pm25,0,36.900001525878906,93.5999984741211,48.900001525878906,225.62238759168486
2021-04-11,Nigeria,Abuja,pm25,0,29.200000762939453,84.4000015258789,45.0,239.19174543211648
2021-04-12,Nigeria,Abuja,pm25,0,20.5,58.599998474121094,40.900001525878906,161.84909298369894
2021-04-13,Nigeria,Abuja,pm25,0,28.899999618530273,64.9000015258789,40.20000076293945,92.37295368639843
2021-04-14,Nigeria,Abuja,pm25,0,21.299999237060547,66.9000015258789,54.04999923706055,191.55267887399532
2021-04-15,Nigeria,Abuja,pm25,0,24.799999237060547,72.69999694824219,37.79999923706055,239.2797777119349
2021-04-16,Nigeria,Abuja,pm25,0,44.099998474121094,84.5,57.400001525878906,137.63278356531464
2022-07-12,Nigeria,Abuja,pm25,0,7.599999904632568,16.0,11.600000381469727,8.819743167279967
2022-07-13,Nigeria,Abuja,pm25,0,8.699999809265137,18.600000381469727,12.100000381469727,8.658189064040926
2022-07-14,Nigeria,Abuja,pm25,0,10.800000190734863,22.299999237060547,13.850000381469727,12.333913488564804
2022-07-15,Nigeria,Abuja,pm25,0,13.100000381469727,23.0,17.75,7.207173785605846
2022-07-16,Nigeria,Abuja,pm25,0,12.5,24.399999618530273,14.300000190734863,12.12363574945266
2022-07-17,Nigeria,Abuja,pm25,0,11.100000381469727,38.099998474121094,14.25,67.59346080566411
2022-07-18,Nigeria,Abuja,pm25,0,14.199999809265137,37.599998474121094,23.049999237060547,55.41913148088861
2022-07-19,Nigeria,Abuja,pm25,0,14.100000381469727,53.599998474121094,21.75,87.2136209738128
2022-07-20,Nigeria,Abuja,pm25,0,23.100000381469727,44.20000076293945,30.149999618530273,26.947713535997764
2022-07-21,Nigeria,Abuja,pm25,0,21.899999618530273,44.0,26.299999237060547,34.21885589764224
2022-07-22,Nigeria,Abuja,pm25,0,4.5,23.100000381469727,15.0,33.617100951751354
2022-07-23,Nigeria,Abuja,pm25,0,8.0,21.700000762939453,14.25,11.943188462380533
2022-07-24,Nigeria,Abuja,pm25,0,13.899999618530273,40.900001525878906,17.799999237060547,60.55302395541753
2022-07-25,Nigeria,Abuja,pm25,0,11.899999618530273,31.299999237060547,18.100000381469727,46.97130388231017
2022-07-26,Nigeria,Abuja,pm25,0,24.0,26.399999618530273,25.200000762939453,2.8800000632656975
2022-07-27,Nigeria,Abuja,pm25,0,10.899999618530273,25.799999237060547,14.449999809265137,23.851600539379433
2022-07-28,Nigeria,Abuja,pm25,0,6.900000095367432,25.299999237060547,10.600000381469727,23.39661870888108
2022-07-29,Nigeria,Abuja,pm25,0,5.800000190734863,28.100000381469727,18.649999618530273,27.168621218428598
2022-07-30,Nigeria,Abuja,pm25,0,6.800000190734863,25.5,16.899999618530273,28.572009905194363
2022-07-31,Nigeria,Abuja,pm25,0,8.399999618530273,27.799999237060547,16.100000381469727,42.75118813761787
2022-08-01,Nigeria,Abuja,pm25,0,4.699999809265137,19.299999237060547,13.100000381469727,17.645798740021746
2022-08-02,Nigeria,Abuja,pm25,0,4.099999904632568,38.79999923706055,15.449999809265137,87.73217792279411
2022-08-03,Nigeria,Abuja,pm25,0,16.299999237060547,38.900001525878906,25.149999618530273,61.85992405856473
2022-08-04,Nigeria,Abuja,pm25,0,13.100000381469727,37.20000076293945,21.049999237060547,71.1986805866618
2022-08-05,Nigeria,Abuja,pm25,0,18.100000381469727,32.900001525878906,21.700000762939453,15.751502667290197
2022-08-06,Nigeria,Abuja,pm25,0,20.200000762939453,45.5,24.549999237060547,49.447831208914295
2022-08-07,Nigeria,Abuja,pm25,0,15.300000190734863,39.5,22.75,35.593026094692505
2022-08-08,Nigeria,Abuja,pm25,0,8.800000190734863,27.5,19.549999237060547,31.1976637859118
2022-08-09,Nigeria,Abuja,pm25,0,15.899999618530273,34.599998474121094,21.399999618530273,22.554183772739634
2022-08-10,Nigeria,Abuja,pm25,0,19.299999237060547,41.0,22.5,32.13275118883416
2022-08-11,Nigeria,Abuja,pm25,0,8.5,27.100000381469727,18.549999237060547,26.04405634102136
2022-08-12,Nigeria,Abuja,pm25,0,10.399999618530273,43.599998474121094,16.399999618530273,63.73215338798764
2022-08-13,Nigeria,Abuja,pm25,0,14.0,41.5,18.899999618530273,73.92635102660643
2022-08-14,Nigeria,Abuja,pm25,0,5.400000095367432,21.700000762939453,12.149999618530273,27.088534714205025
2022-08-15,Nigeria,Abuja,pm25,0,2.0,16.100000381469727,5.75,19.931014720350504
2022-08-16,Nigeria,Abuja,pm25,0,10.399999618530273,34.5,13.600000381469727,53.78949504668071
2022-08-17,Nigeria,Abuja,pm25,0,17.700000762939453,45.20000076293945,30.299999237060547,62.71747376118674
2022-08-18,Nigeria,Abuja,pm25,0,12.5,51.099998474121094,25.950000762939453,187.69461993199366
2022-08-19,Nigeria,Abuja,pm25,0,4.400000095367432,26.600000381469727,10.949999809265137,47.611304234853606
2022-08-20,Nigeria,Abuja,pm25,0,3.700000047683716,34.70000076293945,12.100000381469727,73.49557603885478
2022-08-21,Nigeria,Abuja,pm25,0,20.899999618530273,26.700000762939453,22.899999618530273,4.364999801069644
2022-08-30,Nigeria,Abuja,pm25,0,7.5,24.899999618530273,14.899999618530273,31.727636590112752
2022-08-31,Nigeria,Abuja,pm25,0,5.0,15.5,8.399999618530273,9.40654403535882
2022-09-01,Nigeria,Abuja,pm25,0,5.0,19.100000381469727,8.5,17.427827646917876
2022-09-02,Nigeria,Abuja,pm25,0,5.199999809265137,15.699999809265137,8.800000190734863,6.844330130206799
2022-09-03,Nigeria,Abuja,pm25,0,7.800000190734863,31.200000762939453,13.050000190734863,57.69064949132735
2022-09-04,Nigeria,Abuja,pm25,0,10.100000381469727,31.200000762939453,13.949999809265137,41.92954500777796
2022-09-05,Nigeria,Abuja,pm25,0,8.199999809265137,23.200000762939453,11.649999618530273,14.297391790867607
2022-09-06,Nigeria,Abuja,pm25,0,8.199999809265137,23.399999618530273,13.600000381469727,12.88624552188503
2022-09-07,Nigeria,Abuja,pm25,0,8.199999809265137,30.0,12.949999809265137,31.329490303862485
2022-09-08,Nigeria,Abuja,pm25,0,10.100000381469727,40.70000076293945,17.049999237060547,73.56840781976734
2022-09-09,Nigeria,Abuja,pm25,0,10.100000381469727,30.200000762939453,13.25,38.56606670827114
2022-09-10,Nigeria,Abuja,pm25,0,6.599999904632568,43.599998474121094,14.649999618530273,118.05041671091749
2022-09-11,Nigeria,Abuja,pm25,0,9.600000381469727,26.799999237060547,13.75,13.322591200030956
2022-09-12,Nigeria,Abuja,pm25,0,6.900000095367432,36.099998474121094,8.600000381469727,75.31606734337493
2022-09-13,Nigeria,Abuja,pm25,0,7.300000190734863,44.599998474121094,12.350000381469727,130.74462194818716
2022-09-14,Nigeria,Abuja,pm25,0,9.600000381469727,48.900001525878906,19.100000381469727,109.69898198709416
2022-09-15,Nigeria,Abuja,pm25,0,9.800000190734863,50.599998474121094,14.850000381469727,111.6381791592321
2022-09-16,Nigeria,Abuja,pm25,0,4.900000095367432,30.700000762939453,12.5,52.721001487289186
2022-09-17,Nigeria,Abuja,pm25,0,9.0,34.0,22.600000381469727,60.99934656305072
2022-09-18,Nigeria,Abuja,pm25,0,8.699999809265137,47.5,19.649999618530273,99.24406402815657
2022-09-19,Nigeria,Abuja,pm25,0,6.800000190734863,45.20000076293945,10.699999809265137,71.0353551084736
2022-09-20,Nigeria,Abuja,pm25,0,8.300000190734863,30.200000762939453,14.0,31.436939681407466
2022-09-21,Nigeria,Abuja,pm25,0,9.399999618530273,31.5,12.949999809265137,42.5901450995525
2022-09-22,Nigeria,Abuja,pm25,0,3.799999952316284,43.900001525878906,19.200000762939453,89.65782255033355
2022-09-23,Nigeria,Abuja,pm25,0,3.700000047683716,21.100000381469727,9.850000381469727,23.006066580682273
2022-09-24,Nigeria,Abuja,pm25,0,9.199999809265137,17.399999618530273,13.300000190734863,33.619998434511444
2022-09-25,Nigeria,Abuja,pm25,0,12.100000381469727,21.700000762939453,17.399999618530273,6.651363957195144
2022-09-26,Nigeria,Abuja,pm25,0,5.199999809265137,25.799999237060547,13.5,47.31826220334278
2022-09-27,Nigeria,Abuja,pm25,0,5.599999904632568,26.0,7.900000095367432,28.76650437299395
2022-09-28,Nigeria,Abuja,pm25,0,4.900000095367432,24.700000762939453,8.399999618530273,22.342881331584067
2022-09-29,Nigeria,Abuja,pm25,0,5.699999809265137,33.5,15.100000381469727,45.87130384596912
2022-09-30,Nigeria,Abuja,pm25,0,6.0,38.099998474121094,12.800000190734863,81.4817264581734
2022-10-01,Nigeria,Abuja,pm25,0,5.5,35.900001525878906,10.149999618530273,79.72261130419156
2022-10-02,Nigeria,Abuja,pm25,0,4.699999809265137,43.099998474121094,17.450000762939453,97.22841365799832
2022-10-03,Nigeria,Abuja,pm25,0,4.800000190734863,21.399999618530273,13.699999809265137,21.019545033423356
2022-10-04,Nigeria,Abuja,pm25,0,12.600000381469727,30.899999618530273,17.149999618530273,32.87737487960135
2022-10-05,Nigeria,Abuja,pm25,0,17.799999237060547,46.0,29.450000762939453,66.5097759074788
2022-10-06,Nigeria,Abuja,pm25,0,6.699999809265137,30.600000381469727,15.649999618530273,46.1134569799126
2022-10-07,Nigeria,Abuja,pm25,0,6.300000190734863,29.799999237060547,13.0,36.98253761287765
2022-10-08,Nigeria,Abuja,pm25,0,7.900000095367432,25.600000381469727,14.399999618530273,37.549400895061126
2022-10-09,Nigeria,Abuja,pm25,0,9.899999618530273,21.299999237060547,12.300000190734863,7.060417141041398
2022-10-10,Nigeria,Abuja,pm25,0,8.100000381469727,34.20000076293945,14.399999618530273,49.85536233325547
2022-10-11,Nigeria,Abuja,pm25,0,12.100000381469727,37.79999923706055,19.350000381469727,40.3092739366823
2022-10-12,Nigeria,Abuja,pm25,0,13.899999618530273,34.29999923706055,19.899999618530273,39.93014374125073
2022-10-13,Nigeria,Abuja,pm25,0,5.199999809265137,24.200000762939453,11.5,33.59913271203391
2022-10-14,Nigeria,Abuja,pm25,0,8.399999618530273,54.900001525878906,24.0,157.9167471826886
2022-10-15,Nigeria,Abuja,pm25,0,8.899999618530273,54.29999923706055,24.049999237060547,162.79818488057936
2022-10-16,Nigeria,Abuja,pm25,0,23.899999618530273,59.900001525878906,39.29999923706055,73.66194967219144
2022-10-17,Nigeria,Abuja,pm25,0,32.900001525878906,56.599998474121094,40.79999923706055,40.10481975643438
2022-10-18,Nigeria,Abuja,pm25,0,30.700000762939453,63.20000076293945,45.54999923706055,61.37781119047668
2022-10-19,Nigeria,Abuja,pm25,0,10.0,67.69999694824219,38.650001525878906,252.5578224319188
2022-10-20,Nigeria,Abuja,pm25,0,11.0,61.599998474121094,38.349998474121094,231.35535747718768
2022-10-21,Nigeria,Abuja,pm25,0,19.899999618530273,55.0,31.5,67.4976662662848
2022-10-22,Nigeria,Abuja,pm25,0,21.100000381469727,54.0,32.45000076293945,73.65818459422826
2022-10-23,Nigeria,Abuja,pm25,0,21.5,43.400001525878906,30.200000762939453,45.227753010986135
2022-10-24,Nigeria,Abuja,pm25,0,27.899999618530273,28.600000381469727,28.25,0.2449999857134486
2022-10-25,Nigeria,Abuja,pm25,0,20.399999618530273,40.0,28.850000381469727,31.614200031938026
2022-10-26,Nigeria,Abuja,pm25,0,22.100000381469727,43.70000076293945,27.450000762939453,36.239929000096026
2022-10-27,Nigeria,Abuja,pm25,0,40.5,89.19999694824219,54.29999923706055,211.15905583300992
2022-10-28,Nigeria,Abuja,pm25,0,24.600000381469727,93.30000305175781,51.95000076293945,423.5458176884604
2022-10-29,Nigeria,Abuja,pm25,0,28.399999618530273,86.4000015258789,56.150001525878906,341.2317003405187
2022-10-30,Nigeria,Abuja,pm25,0,41.29999923706055,100.19999694824219,65.94999694824219,330.93690728719594
2022-10-31,Nigeria,Abuja,pm25,0,55.29999923706055,126.0,70.0,371.03328103042804
2022-11-01,Nigeria,Abuja,pm25,0,13.899999618530273,66.5999984741211,29.049999237060547,326.03042330179596
2022-11-02,Nigeria,Abuja,pm25,0,37.5,126.5999984741211,73.55000305175781,917.1411279429776
2022-11-03,Nigeria,Abuja,pm25,0,46.0,136.10000610351562,82.80000305175781,690.3449345566369
2022-11-04,Nigeria,Abuja,pm25,0,31.200000762939453,91.0,57.150001525878906,249.37563170449357
2022-11-05,Nigeria,Abuja,pm25,0,29.600000381469727,85.80000305175781,51.599998474121094,325.862310445842
2022-11-06,Nigeria,Abuja,pm25,0,22.899999618530273,81.80000305175781,42.400001525878906,268.40948212833973
2022-11-07,Nigeria,Abuja,pm25,0,19.200000762939453,86.9000015258789,45.849998474121094,413.4834866733436
2022-11-08,Nigeria,Abuja,pm25,0,19.5,71.4000015258789,49.150001525878906,334.88955322280526
2022-11-09,Nigeria,Abuja,pm25,0,32.5,84.5999984741211,54.849998474121094,284.9831829594077
2022-11-10,Nigeria,Abuja,pm25,0,44.099998474121094,91.9000015258789,59.95000076293945,196.69384646533672
2022-11-11,Nigeria,Abuja,pm25,0,26.700000762939453,67.5,45.349998474121094,147.80346780755735
2022-11-12,Nigeria,Abuja,pm25,0,18.200000762939453,55.0,31.649999618530273,160.86176910960148
2022-11-15,Nigeria,Abuja,pm25,0,27.700000762939453,131.0,35.29999923706055,1326.9709382206202
2022-11-16,Nigeria,Abuja,pm25,0,47.79999923706055,117.30000305175781,68.75,439.08460384607315
2022-11-17,Nigeria,Abuja,pm25,0,36.5,140.1999969482422,77.1500015258789,771.0851085183131
2022-11-18,Nigeria,Abuja,pm25,0,34.099998474121094,90.69999694824219,54.599998474121094,307.34980919078225
2022-11-19,Nigeria,Abuja,pm25,0,26.799999237060547,119.69999694824219,34.54999923706055,938.3815883210773
2022-11-20,Nigeria,Abuja,pm25,0,20.200000762939453,121.80000305175781,28.950000762939453,1143.894559983688
2022-11-21,Nigeria,Abuja,pm25,0,23.600000381469727,124.9000015258789,36.95000076293945,709.1565505463077
2022-11-22,Nigeria,Abuja,pm25,0,25.399999618530273,74.69999694824219,44.400001525878906,212.7226155744438
2022-11-23,Nigeria,Abuja,pm25,0,30.100000381469727,52.099998474121094,41.099998474121094,241.9999880077703
2022-11-24,Nigeria,Abuja,pm25,0,20.799999237060547,91.69999694824219,44.75,385.79393554982744
2022-11-25,Nigeria,Abuja,pm25,0,19.200000762939453,80.9000015258789,25.649999618530273,438.2103962740075
2022-11-26,Nigeria,Abuja,pm25,0,44.70000076293945,139.39999389648438,58.20000076293945,630.787644300668
2022-11-27,Nigeria,Abuja,pm25,0,48.20000076293945,147.3000030517578,80.0,729.2738942823235
2022-11-28,Nigeria,Abuja,pm25,0,52.900001525878906,124.5,74.6500015258789,405.03781205998166
2022-11-29,Nigeria,Abuja,pm25,0,50.099998474121094,124.5,80.55000305175781,482.6600016391749
2022-11-30,Nigeria,Abuja,pm25,0,35.5,117.4000015258789,65.44999694824219,660.1057872449892
2022-12-01,Nigeria,Abuja,pm25,0,43.599998474121094,121.69999694824219,77.6500015258789,678.6413155956288
2022-12-02,Nigeria,Abuja,pm25,0,43.0,150.3000030517578,80.25,706.3483675055068
2022-12-03,Nigeria,Abuja,pm25,0,27.5,162.89999389648438,83.5999984741211,1348.5251848691987
2022-12-04,Nigeria,Abuja,pm25,0,38.900001525878906,142.39999389648438,80.3499984741211,729.9630291713729
2022-12-05,Nigeria,Abuja,pm25,0,20.299999237060547,85.69999694824219,37.900001525878906,360.7449181228876
2022-12-06,Nigeria,Abuja,pm25,0,34.900001525878906,44.70000076293945,39.5,10.850727561872247
2022-12-07,Nigeria,Abuja,pm25,0,52.20000076293945,182.1999969482422,85.8499984741211,1082.7878990363242
2022-12-08,Nigeria,Abuja,pm25,0,42.0,120.0,61.349998474121094,591.7559567282442
2022-12-09,Nigeria,Abuja,pm25,0,23.600000381469727,114.80000305175781,33.79999923706055,604.0409130470507
2022-12-10,Nigeria,Abuja,pm25,0,37.20000076293945,174.60000610351562,68.69999694824219,1363.2318958135002
2022-12-11,Nigeria,Abuja,pm25,0,60.29999923706055,118.9000015258789,75.1500015258789,583.2878921145493
2022-12-13,Nigeria,Abuja,pm25,0,94.0999984741211,200.1999969482422,108.19999694824219,1894.0591709367582
2022-12-14,Nigeria,Abuja,pm25,0,30.399999618530273,179.0,74.3499984741211,2226.252281272449
2022-12-15,Nigeria,Abuja,pm25,0,42.79999923706055,156.8000030517578,63.25,1493.405692225555
2022-12-16,Nigeria,Abuja,pm25,0,25.200000762939453,149.8000030517578,69.1500015258789,1523.1392175309738
2022-12-17,Nigeria,Abuja,pm25,0,27.0,147.10000610351562,46.29999923706055,1724.174636369702
2022-12-18,Nigeria,Abuja,pm25,0,19.100000381469727,87.5999984741211,26.350000381469727,488.4095110322269
2022-12-19,Nigeria,Abuja,pm25,0,20.299999237060547,151.5,32.04999923706055,1077.1451184754405
2022-12-20,Nigeria,Abuja,pm25,0,22.100000381469727,129.5,26.649999618530273,1022.8459064167728
2022-12-21,Nigeria,Abuja,pm25,0,48.70000076293945,208.6999969482422,67.9000015258789,1518.1930534262792
2022-12-22,Nigeria,Abuja,pm25,0,45.70000076293945,95.5999984741211,71.19999694824219,223.4692472047982
2022-12-24,Nigeria,Abuja,pm25,0,35.70000076293945,170.39999389648438,50.099998474121094,1631.1566886585788
2022-12-25,Nigeria,Abuja,pm25,0,48.29999923706055,120.80000305175781,72.4000015258789,433.9702678234935
2022-12-26,Nigeria,Abuja,pm25,0,44.70000076293945,111.5,55.04999923706055,332.6266933292063
2022-12-27,Nigeria,Abuja,pm25,0,49.0,140.3000030517578,69.9000015258789,833.4741952017794
2022-12-28,Nigeria,Abuja,pm25,0,44.0,126.9000015258789,61.29999923706055,465.8089365402848
2022-12-29,Nigeria,Abuja,pm25,0,38.400001525878906,86.5999984741211,55.349998474121094,209.40456102608005
2022-12-30,Nigeria,Abuja,pm25,0,44.79999923706055,75.0,55.29999923706055,84.60404526204002
2022-12-31,Nigeria,Abuja,pm25,0,94.9000015258789,214.6999969482422,155.5,1466.176169627346
2023-01-01,Nigeria,Abuja,pm25,0,78.0999984741211,232.89999389648438,123.44999694824219,1591.0881887435826
2023-01-02,Nigeria,Abuja,pm25,0,85.5999984741211,249.8000030517578,149.10000610351562,2726.1066757987865
2023-01-03,Nigeria,Abuja,pm25,0,133.3000030517578,526.5,235.0,22749.39486346231
2023-01-04,Nigeria,Abuja,pm25,0,76.30000305175781,220.39999389648438,102.6500015258789,2146.096528596303
2023-01-05,Nigeria,Abuja,pm25,0,76.9000015258789,340.70001220703125,138.8000030517578,7011.552882605232
2023-01-06,Nigeria,Abuja,pm25,0,131.39999389648438,250.60000610351562,191.25,1468.5416612593108
2023-01-07,Nigeria,Abuja,pm25,0,47.0,185.0,102.30000305175781,1725.8100119331502
2023-01-08,Nigeria,Abuja,pm25,0,37.20000076293945,94.4000015258789,59.25,317.8850240933243
2023-01-09,Nigeria,Abuja,pm25,0,21.399999618530273,121.80000305175781,32.29999923706055,756.3480885838544
2023-01-10,Nigeria,Abuja,pm25,0,26.100000381469727,224.39999389648438,35.849998474121094,3083.393085785341
2023-01-11,Nigeria,Abuja,pm25,0,124.0,287.70001220703125,173.5,3353.3538039057166
2023-01-16,Nigeria,Abuja,pm25,0,43.70000076293945,105.0999984741211,61.400001525878906,308.453264588843
2023-01-17,Nigeria,Abuja,pm25,0,42.79999923706055,96.19999694824219,63.0,203.3484496911342
2023-01-18,Nigeria,Abuja,pm25,0,74.80000305175781,215.10000610351562,124.30000305175781,2266.009351952831
2023-01-19,Nigeria,Abuja,pm25,0,72.5999984741211,312.79998779296875,165.10000610351562,3548.11085367146
2023-01-20,Nigeria,Abuja,pm25,0,77.9000015258789,233.89999389648438,121.25,2400.422077627445
2023-01-21,Nigeria,Abuja,pm25,0,76.80000305175781,168.10000610351562,125.05000305175781,870.9443580381958
2023-01-22,Nigeria,Abuja,pm25,0,130.0,150.3000030517578,140.14999389648438,206.04501194127897
2023-01-23,Nigeria,Abuja,pm25,0,42.099998474121094,165.3000030517578,96.30000305175781,1359.892790906364
2023-01-24,Nigeria,Abuja,pm25,0,53.20000076293945,188.10000610351562,86.44999694824219,1153.4686114380602
2023-01-25,Nigeria,Abuja,pm25,0,19.399999618530273,152.0,38.45000076293945,1855.2900617913256
2023-01-26,Nigeria,Abuja,pm25,0,46.0,185.60000610351562,100.80000305175781,2179.4031589292135
2023-01-27,Nigeria,Abuja,pm25,0,84.0,185.3000030517578,132.8000030517578,780.5547424487631
2023-01-28,Nigeria,Abuja,pm25,0,51.900001525878906,151.0,84.19999694824219,1131.6937036523595
2023-01-29,Nigeria,Abuja,pm25,0,44.0,127.4000015258789,64.30000305175781,760.5083734376822
2023-01-30,Nigeria,Abuja,pm25,0,26.399999618530273,135.60000610351562,73.30000305175781,1693.7091195846588
2023-01-31,Nigeria,Abuja,pm25,0,47.0,204.0,109.1500015258789,1766.8257614825998
2023-02-01,Nigeria,Abuja,pm25,0,27.5,160.8000030517578,74.0999984741211,1082.269290004173
2023-02-02,Nigeria,Abuja,pm25,0,63.5,80.69999694824219,72.0999984741211,147.91998971744852
2023-02-14,Nigeria,Abuja,pm25,0,46.599998474121094,135.89999389648438,53.54999923706055,684.9599525515841
2023-02-15,Nigeria,Abuja,pm25,0,35.29999923706055,237.0,63.29999923706055,4068.006489620442
2023-02-16,Nigeria,Abuja,pm25,0,230.60000610351562,241.6999969482422,236.14999389648438,61.60499667499266
2023-03-19,Nigeria,Abuja,pm25,0,31.299999237060547,45.900001525878906,38.45000076293945,12.477769836990774
2023-03-20,Nigeria,Abuja,pm25,0,31.700000762939453,45.5,38.79999923706055,15.127352653399214
2023-03-21,Nigeria,Abuja,pm25,0,27.899999618530273,49.099998474121094,39.900001525878906,30.81855225788695
2023-03-22,Nigeria,Abuja,pm25,0,32.70000076293945,46.70000076293945,39.150001525878906,21.409114420603373
2023-03-23,Nigeria,Abuja,pm25,0,44.099998474121094,47.900001525878906,46.0,7.219999945059556
2023-03-24,Nigeria,Abuja,pm25,0,35.900001525878906,50.0,42.400001525878906,15.21922049983283
2023-03-25,Nigeria,Abuja,pm25,0,36.70000076293945,51.29999923706055,41.29999923706055,12.261720359971662
2023-03-26,Nigeria,Abuja,pm25,0,35.599998474121094,53.400001525878906,41.70000076293945,19.593461838149096
2023-03-27,Nigeria,Abuja,pm25,0,36.0,58.20000076293945,44.599998474121094,46.540582192001466
2023-03-28,Nigeria,Abuja,pm25,0,39.099998474121094,62.400001525878906,53.599998474121094,29.085144689310255
2023-03-29,Nigeria,Abuja,pm25,0,40.70000076293945,71.5999984741211,57.04999923706055,64.33645483015516
